ID,school_code,age,gender,discipline_marker,s1_credits,s1_gpa,s2_credits,s2_gpa,GPA_weighted,exclude,item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10,item_11,item_12,item_13,item_14,optimism_score
439,21,22,m,APPLIED SCIENCES,16,0.7,16,1.57,1.135,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,12,22,f,APPLIED SCIENCES,16,2,18,1.45,1.7088235294117646,FALSE,2,6,2,6,5,5,6,4,6,5,6,4,5,6,68
864,10,22,m,APPLIED SCIENCES,15,2.82,16,2.22,2.5103225806451612,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,22,23,m,APPLIED SCIENCES,12,2.71,15,3.15,2.9544444444444444,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
532,9,23,f,APPLIED SCIENCES,17,3.17,18,3.51,3.3448571428571428,FALSE,3,2,3,4,4,3,6,5,2,6,2,4,5,3,52
580,16,22,f,APPLIED SCIENCES,17,2.58,15,1.96,2.2893749999999997,FALSE,3,4,3,5,5,3,2,6,3,3,2,5,6,5,55
635,21,22,f,APPLIED SCIENCES,14,0.99,11,0.75,0.8844,FALSE,5,4,5,1,5,2,6,2,5,5,3,2,5,2,52
870,3,22,f,APPLIED SCIENCES,17,1.7,16,1.61,1.6563636363636363,FALSE,6,2,6,6,3,2,4,1,1,4,4,4,6,6,55
702,5,22,f,APPLIED SCIENCES,17,0.7799999999999999,17,0.7799999999999999,0.7799999999999999,FALSE,3,5,3,2,3,6,6,3,1,3,6,6,5,5,57
852,6,23,f,APPLIED SCIENCES,14,3.4899999999999998,15,3.71,3.6037931034482757,FALSE,3,5,5,5,4,5,5,5,6,3,5,2,2,2,57
662,17,22,f,APPLIED SCIENCES,16,2.77,17,3.9,3.352121212121212,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
384,13,23,m,APPLIED SCIENCES,16,2.84,15,3.06,2.946451612903226,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
828,9,22,f,APPLIED SCIENCES,15,0.9400000000000001,15,1.28,1.1099999999999999,FALSE,5,3,5,6,5,6,2,3,5,2,4,5,6,3,60
703,13,22,m,APPLIED SCIENCES,16,3.03,16,2.75,2.8899999999999997,FALSE,3,3,6,5,5,5,4,3,3,2,1,4,6,4,54
310,2,21,m,APPLIED SCIENCES,15,3.22,16,3.3099999999999996,3.2664516129032255,FALSE,4,4,5,2,3,4,2,4,4,3,4,3,3,2,47
922,8,22,m,APPLIED SCIENCES,17,2.68,15,2.79,2.7315625,FALSE,4,3,4,3,4,3,5,4,2,3,5,6,6,2,54
146,4,22,m,APPLIED SCIENCES,18,2.9899999999999998,16,3.18,3.079411764705882,FALSE,4,6,4,6,4,5,2,2,5,2,6,3,3,5,57
592,18,21,m,APPLIED SCIENCES,16,2.1,17,2.57,2.342121212121212,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,4,21,f,APPLIED SCIENCES,15,2.96,15,2.7,2.83,FALSE,6,2,6,6,3,5,6,2,1,5,5,2,2,5,56
460,13,23,f,APPLIED SCIENCES,15,2.8099999999999996,16,2.4299999999999997,2.613870967741935,FALSE,6,2,2,3,5,6,2,1,5,4,5,5,2,5,53
665,15,22,f,APPLIED SCIENCES,15,3.18,17,2.9,3.03125,FALSE,6,2,2,4,6,4,5,6,6,3,2,6,4,5,61
137,6,21,f,APPLIED SCIENCES,16,2.56,17,2.36,2.456969696969697,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,2,22,m,APPLIED SCIENCES,16,1.99,16,1.35,1.67,TRUE,6,1,3,1,5,6,6,6,4,6,4,4,2,4,58
769,2,21,m,APPLIED SCIENCES,16,2.67,16,2.01,2.34,FALSE,6,2,4,5,6,5,5,3,4,5,2,5,5,3,60
701,2,23,m,APPLIED SCIENCES,16,3.42,16,3.61,3.5149999999999997,FALSE,2,3,3,5,1,3,6,3,6,4,5,4,2,1,48
616,7,22,m,APPLIED SCIENCES,17,2.57,17,2.3,2.4349999999999996,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,10,22,f,APPLIED SCIENCES,16,3,16,3.3899999999999997,3.195,FALSE,3,3,5,3,4,3,2,6,3,5,5,4,4,5,55
925,12,22,m,APPLIED SCIENCES,15,3.17,15,2.02,2.5949999999999998,TRUE,3,4,2,5,1,6,6,6,5,6,3,4,4,2,57
489,3,22,f,APPLIED SCIENCES,16,3.07,15,3.22,3.1425806451612903,FALSE,4,3,6,6,1,6,4,6,4,2,6,2,6,6,62
875,10,22,m,APPLIED SCIENCES,16,3.27,16,3.23,3.25,FALSE,3,2,6,6,2,6,5,6,6,3,5,1,4,3,58
248,6,22,m,APPLIED SCIENCES,15,3.3699999999999997,16,3.5,3.4370967741935483,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
599,7,22,m,APPLIED SCIENCES,13,1.33,16,0.9400000000000001,1.1148275862068966,FALSE,5,3,4,2,6,4,1,4,4,5,6,6,1,4,55
263,23,22,f,APPLIED SCIENCES,16,2.65,16,2.98,2.815,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
845,15,21,m,APPLIED SCIENCES,17,2.61,15,2.07,2.3568749999999996,FALSE,3,6,4,3,5,4,3,4,4,1,3,5,4,2,51
784,8,22,f,APPLIED SCIENCES,16,2.25,17,2.22,2.234545454545455,FALSE,3,4,3,3,5,4,3,6,2,4,4,4,2,6,53
763,14,22,m,APPLIED SCIENCES,16,1.23,16,1.12,1.175,FALSE,6,3,6,4,2,6,6,5,6,6,6,2,4,6,68
696,20,22,f,APPLIED SCIENCES,17,1.4,17,1.8900000000000001,1.645,FALSE,6,6,5,4,6,2,6,5,6,6,5,3,3,3,66
556,19,22,m,APPLIED SCIENCES,16,3.4699999999999998,16,3.3699999999999997,3.42,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
753,19,22,f,APPLIED SCIENCES,16,3.4299999999999997,16,2.74,3.085,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
792,13,22,m,APPLIED SCIENCES,15,2.71,17,3.27,3.0075000000000003,FALSE,3,5,6,4,1,2,2,5,3,4,4,6,2,5,52
930,17,20,f,APPLIED SCIENCES,16,1.09,16,1.71,1.4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,1,23,m,APPLIED SCIENCES,17,3.64,16,3.7600000000000002,3.6981818181818182,FALSE,2,5,4,6,5,4,5,6,6,3,2,3,5,2,58
779,12,22,f,APPLIED SCIENCES,18,3.59,18,3.61,3.6000000000000005,FALSE,3,3,1,5,3,1,5,1,6,5,5,6,5,5,54
926,17,22,m,APPLIED SCIENCES,18,3.6,16,3.1,3.364705882352941,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,2,22,f,APPLIED SCIENCES,16,0.6,17,1.28,0.9503030303030303,FALSE,2,5,3,6,6,5,6,3,5,4,2,4,6,2,59
184,11,22,f,APPLIED SCIENCES,15,3.07,16,3.8,3.446774193548387,TRUE,3,3,3,6,6,4,4,3,1,6,5,6,2,3,55
822,23,23,f,APPLIED SCIENCES,16,3.25,17,3.15,3.1984848484848483,FALSE,6,4,5,2,6,2,3,4,5,3,5,6,6,2,59
606,21,22,m,APPLIED SCIENCES,16,1.61,17,1.6,1.6048484848484852,FALSE,6,5,2,3,5,4,2,5,3,2,5,6,5,5,58
420,14,22,f,APPLIED SCIENCES,15,0.92,16,0.9500000000000001,0.9354838709677419,FALSE,6,3,5,5,5,3,4,1,1,2,5,5,6,1,52
162,15,22,m,APPLIED SCIENCES,16,2.84,17,3.03,2.9378787878787875,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,8,23,m,APPLIED SCIENCES,16,0.97,16,0.7799999999999999,0.875,FALSE,4,2,4,3,1,4,5,6,3,5,4,3,4,5,53
132,12,23,m,APPLIED SCIENCES,14,2.88,16,3.15,3.024,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,16,21,f,APPLIED SCIENCES,15,3.77,15,3.3299999999999996,3.55,FALSE,4,2,3,3,4,2,6,3,4,5,6,5,6,3,56
